Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_27B	Ch2_O2_13|T1_27B	Ch3_O2_14|T1_27B	Ch4_O2_15|T1_27B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	23:17:04	293.20	4.1572	4.1500	4.0971	4.1727	27.000	27.000	27.000	27.000
1/27/2019	23:17:05	294.59	4.1581	4.1496	4.0962	4.1736	27.000	27.000	27.000	27.000
1/27/2019	23:17:07	295.97	4.1564	4.1490	4.0940	4.1717	27.000	27.000	27.000	27.000
1/27/2019	23:17:09	298.05	4.1579	4.1467	4.0936	4.1698	27.000	27.000	27.000	27.000
1/27/2019	23:17:10	299.77	4.1562	4.1424	4.0923	4.1689	27.000	27.000	27.000	27.000
1/27/2019	23:17:12	301.27	4.1531	4.1387	4.0928	4.1690	27.000	27.000	27.000	27.000
1/27/2019	23:17:14	303.03	4.1537	4.1354	4.0925	4.1680	27.000	27.000	27.000	27.000
1/27/2019	23:17:15	304.87	4.1537	4.1345	4.0915	4.1681	27.000	27.000	27.000	27.000
1/27/2019	23:17:17	306.78	4.1533	4.1353	4.0903	4.1670	27.000	27.000	27.000	27.000
1/27/2019	23:17:19	308.09	4.1509	4.1352	4.0890	4.1676	27.000	27.000	27.000	27.000
1/27/2019	23:17:21	309.94	4.1509	4.1349	4.0885	4.1676	27.000	27.000	27.000	27.000
1/27/2019	23:17:23	312.81	4.1526	4.1328	4.0876	4.1676	27.000	27.000	27.000	27.000
1/27/2019	23:17:25	314.37	4.1497	4.1315	4.0856	4.1684	27.000	27.000	27.000	27.000
1/27/2019	23:17:26	315.87	4.1484	4.1299	4.0854	4.1690	27.000	27.000	27.000	27.000
1/27/2019	23:17:28	317.23	4.1445	4.1294	4.0847	4.1678	27.000	27.000	27.000	27.000
1/27/2019	23:17:29	318.70	4.1443	4.1292	4.0853	4.1673	27.000	27.000	27.000	27.000
1/27/2019	23:17:31	319.94	4.1473	4.1287	4.0842	4.1657	27.000	27.000	27.000	27.000
1/27/2019	23:17:32	321.22	4.1470	4.1280	4.0835	4.1655	27.000	27.000	27.000	27.000
1/27/2019	23:17:34	323.05	4.1473	4.1288	4.0821	4.1639	27.000	27.000	27.000	27.000
1/27/2019	23:17:36	324.97	4.1430	4.1288	4.0825	4.1633	27.000	27.000	27.000	27.000
1/27/2019	23:17:37	326.83	4.1402	4.1303	4.0807	4.1636	27.000	27.000	27.000	27.000
1/27/2019	23:17:39	328.27	4.1370	4.1312	4.0812	4.1638	27.000	27.000	27.000	27.000
1/27/2019	23:17:40	329.72	4.1348	4.1341	4.0796	4.1621	27.000	27.000	27.000	27.000
1/27/2019	23:17:42	331.44	4.1350	4.1353	4.0799	4.1607	27.000	27.000	27.000	27.000
1/27/2019	23:17:44	333.44	4.1342	4.1351	4.0794	4.1599	27.000	27.000	27.000	27.000
1/27/2019	23:17:46	335.03	4.1331	4.1314	4.0778	4.1601	27.000	27.000	27.000	27.000
1/27/2019	23:17:47	336.48	4.1304	4.1276	4.0761	4.1588	27.000	27.000	27.000	27.000
1/27/2019	23:17:49	338.48	4.1296	4.1231	4.0745	4.1568	27.000	27.000	27.000	27.000
1/27/2019	23:17:51	339.97	4.1287	4.1212	4.0733	4.1561	27.000	27.000	27.000	27.000
1/27/2019	23:17:52	341.72	4.1296	4.1213	4.0741	4.1568	27.000	27.000	27.000	27.000
1/27/2019	23:17:54	343.36	4.1272	4.1205	4.0722	4.1571	27.000	27.000	27.000	27.000
1/27/2019	23:17:56	344.98	4.1302	4.1208	4.0728	4.1556	27.000	27.000	27.000	27.000
1/27/2019	23:17:57	346.45	4.1306	4.1197	4.0715	4.1562	27.000	27.000	27.000	27.000
1/27/2019	23:17:58	347.83	4.1326	4.1204	4.0724	4.1567	27.000	27.000	27.000	27.000
1/27/2019	23:18:00	349.23	4.1271	4.1194	4.0732	4.1578	27.000	27.000	27.000	27.000
1/27/2019	23:18:01	350.64	4.1267	4.1204	4.0723	4.1561	27.000	27.000	27.000	27.000
1/27/2019	23:18:03	352.05	4.1256	4.1210	4.0716	4.1553	27.000	27.000	27.000	27.000
1/27/2019	23:18:04	353.59	4.1279	4.1230	4.0688	4.1526	27.000	27.000	27.000	27.000
1/27/2019	23:18:06	355.48	4.1270	4.1212	4.0704	4.1519	27.000	27.000	27.000	27.000
1/27/2019	23:18:09	358.14	4.1275	4.1209	4.0704	4.1513	27.000	27.000	27.000	27.000
1/27/2019	23:18:12	360.92	4.1252	4.1183	4.0696	4.1523	27.000	27.000	27.000	27.000
1/27/2019	23:18:13	362.31	4.1236	4.1163	4.0656	4.1511	27.000	27.000	27.000	27.000
1/27/2019	23:18:15	364.17	4.1233	4.1147	4.0643	4.1509	27.000	27.000	27.000	27.000
1/27/2019	23:18:17	366.61	4.1226	4.1123	4.0638	4.1500	27.000	27.000	27.000	27.000
1/27/2019	23:18:20	369.28	4.1243	4.1127	4.0647	4.1504	27.000	27.000	27.000	27.000
1/27/2019	23:18:22	371.48	4.1240	4.1106	4.0636	4.1480	27.000	27.000	27.000	27.000
1/27/2019	23:18:24	373.12	4.1251	4.1116	4.0633	4.1476	27.000	27.000	27.000	27.000
1/27/2019	23:18:27	376.33	4.1221	4.1123	4.0623	4.1469	27.000	27.000	27.000	27.000
1/27/2019	23:18:29	378.56	4.1209	4.1147	4.0601	4.1491	27.000	27.000	27.000	27.000
1/27/2019	23:18:31	380.58	4.1187	4.1164	4.0592	4.1503	27.000	27.000	27.000	27.000
1/27/2019	23:18:33	382.59	4.1193	4.1141	4.0587	4.1501	27.000	27.000	27.000	27.000
1/27/2019	23:18:35	384.67	4.1203	4.1114	4.0592	4.1480	27.000	27.000	27.000	27.000
1/27/2019	23:18:37	385.89	4.1223	4.1081	4.0578	4.1455	27.000	27.000	27.000	27.000
1/27/2019	23:18:38	387.20	4.1227	4.1080	4.0560	4.1453	27.000	27.000	27.000	27.000
1/27/2019	23:18:39	388.48	4.1227	4.1068	4.0551	4.1452	27.000	27.000	27.000	27.000
1/27/2019	23:18:41	389.92	4.1216	4.1052	4.0553	4.1446	27.000	27.000	27.000	27.000
1/27/2019	23:18:42	391.12	4.1224	4.1043	4.0564	4.1443	27.000	27.000	27.000	27.000
1/27/2019	23:18:43	392.36	4.1208	4.1030	4.0562	4.1434	27.000	27.000	27.000	27.000
1/27/2019	23:18:44	393.70	4.1212	4.1029	4.0553	4.1423	27.000	27.000	27.000	27.000
1/27/2019	23:18:46	394.94	4.1188	4.1019	4.0542	4.1406	27.000	27.000	27.000	27.000
1/27/2019	23:18:47	396.20	4.1181	4.1025	4.0563	4.1411	27.000	27.000	27.000	27.000
1/27/2019	23:18:48	397.36	4.1196	4.1014	4.0565	4.1422	27.000	27.000	27.000	27.000
1/27/2019	23:18:50	399.20	4.1224	4.1012	4.0560	4.1421	27.000	27.000	27.000	27.000
1/27/2019	23:18:52	401.45	4.1232	4.1014	4.0509	4.1398	27.000	27.000	27.000	27.000
1/27/2019	23:18:54	403.16	4.1209	4.1024	4.0487	4.1385	27.000	27.000	27.000	27.000
1/27/2019	23:18:55	404.37	4.1184	4.1026	4.0483	4.1382	27.000	27.000	27.000	27.000
1/27/2019	23:18:57	405.92	4.1193	4.1022	4.0504	4.1362	27.000	27.000	27.000	27.000
1/27/2019	23:18:58	407.56	4.1207	4.1030	4.0519	4.1365	27.000	27.000	27.000	27.000
1/27/2019	23:19:00	409.55	4.1210	4.1038	4.0490	4.1356	27.000	27.000	27.000	27.000
1/27/2019	23:19:01	410.56	4.1177	4.1037	4.0472	4.1368	27.000	27.000	27.000	27.000
1/27/2019	23:19:03	412.75	4.1151	4.1025	4.0441	4.1328	27.000	27.000	27.000	27.000
1/27/2019	23:19:06	415.34	4.1165	4.0983	4.0449	4.1315	27.000	27.000	27.000	27.000
1/27/2019	23:19:09	417.89	4.1207	4.0962	4.0445	4.1305	27.000	27.000	27.000	27.000
1/27/2019	23:19:10	419.44	4.1222	4.0943	4.0444	4.1351	27.000	27.000	27.000	27.000
1/27/2019	23:19:11	420.78	4.1204	4.0947	4.0442	4.1349	27.000	27.000	27.000	27.000
1/27/2019	23:19:13	422.00	4.1193	4.0938	4.0446	4.1365	27.000	27.000	27.000	27.000
1/27/2019	23:19:14	423.31	4.1191	4.0921	4.0444	4.1343	27.000	27.000	27.000	27.000
1/27/2019	23:19:15	424.52	4.1183	4.0917	4.0453	4.1378	27.000	27.000	27.000	27.000
1/27/2019	23:19:16	425.81	4.1156	4.0935	4.0412	4.1374	27.000	27.000	27.000	27.000
