epoch,sensor,link,log type,data,SST
1739693270.57,1,DATA,SOFT2,1542,2756
1739693270.63,2,DATA,SOFT2,1569,2781
1739693270.67,3,DATA,SOFT2,1605,2776
1739693271.07,1,DATA,SOFT2,2042,2755
1739693271.13,2,DATA,SOFT2,2069,2781
1739693271.17,3,DATA,SOFT2,2105,2775
1739693271.57,1,DATA,SOFT2,2542,2756
1739693271.63,2,DATA,SOFT2,2569,2781
1739693271.67,3,DATA,SOFT2,2605,2775
1739693329.60,1,DATA,SOFT2,567,2755
1739693329.67,2,DATA,SOFT2,609,2781
1739693329.71,3,DATA,SOFT2,608,2776
1739693330.10,1,DATA,SOFT2,1067,2755
1739693330.17,2,DATA,SOFT2,1109,2781
1739693330.21,3,DATA,SOFT2,1108,2776
1739693330.60,1,DATA,SOFT2,1567,2755
1739693330.67,2,DATA,SOFT2,1609,2781
1739693330.71,3,DATA,SOFT2,1608,2776
1739693331.10,1,DATA,SOFT2,2067,2755
1739693331.17,2,DATA,SOFT2,2109,2781
1739693331.21,3,DATA,SOFT2,2108,2776
1739693331.60,1,DATA,SOFT2,2567,2756
1739693331.67,2,DATA,SOFT2,2609,2781
1739693331.71,3,DATA,SOFT2,2608,2776
1739693389.59,2,DATA,SOFT2,531,2780
1739693389.63,1,DATA,SOFT2,599,2755
1739693389.65,3,DATA,SOFT2,586,2776
1739693390.09,2,DATA,SOFT2,1031,2780
1739693390.13,1,DATA,SOFT2,1099,2755
1739693390.15,3,DATA,SOFT2,1086,2776
1739693390.59,2,DATA,SOFT2,1531,2780
1739693390.63,1,DATA,SOFT2,1599,2755
1739693390.65,3,DATA,SOFT2,1586,2776
1739693391.09,2,DATA,SOFT2,2031,2780
1739693391.13,1,DATA,SOFT2,2099,2755
1739693391.16,3,DATA,SOFT2,2086,2776
1739693391.59,2,DATA,SOFT2,2531,2780
1739693391.63,1,DATA,SOFT2,2599,2755
1739693391.65,3,DATA,SOFT2,2586,2776
1739693449.58,1,DATA,SOFT2,547,2756
1739693449.61,3,DATA,SOFT2,528,2776
1739693449.64,2,DATA,SOFT2,579,2780
1739693450.08,1,DATA,SOFT2,1047,2756
1739693450.11,3,DATA,SOFT2,1028,2776
1739693450.14,2,DATA,SOFT2,1079,2780
1739693450.58,1,DATA,SOFT2,1547,2755
1739693450.61,3,DATA,SOFT2,1528,2776
1739693450.64,2,DATA,SOFT2,1579,2780
1739693451.07,1,DATA,SOFT2,2047,2756
1739693451.11,3,DATA,SOFT2,2028,2776
1739693451.14,2,DATA,SOFT2,2079,2780
1739693451.57,1,DATA,SOFT2,2547,2756
1739693451.61,3,DATA,SOFT2,2528,2777
1739693451.64,2,DATA,SOFT2,2579,2780
1739693509.59,1,DATA,SOFT2,556,2756
1739693509.62,2,DATA,SOFT2,545,2779
1739693509.69,3,DATA,SOFT2,623,2776
1739693510.09,1,DATA,SOFT2,1056,2756
1739693510.12,2,DATA,SOFT2,1045,2779
1739693510.19,3,DATA,SOFT2,1123,2776
1739693510.59,1,DATA,SOFT2,1556,2755
1739693510.62,2,DATA,SOFT2,1545,2779
1739693510.69,3,DATA,SOFT2,1623,2776
1739693511.09,1,DATA,SOFT2,2056,2756
1739693511.12,2,DATA,SOFT2,2045,2779
1739693511.19,3,DATA,SOFT2,2123,2776
1739693511.59,1,DATA,SOFT2,2556,2755
1739693511.62,2,DATA,SOFT2,2545,2779
1739693511.69,3,DATA,SOFT2,2623,2776
1739693569.55,1,DATA,SOFT2,518,2756
1739693569.61,2,DATA,SOFT2,548,2779
1739693569.65,3,DATA,SOFT2,586,2776
1739693570.05,1,DATA,SOFT2,1018,2756
1739693570.11,2,DATA,SOFT2,1048,2779
1739693570.15,3,DATA,SOFT2,1086,2776
1739693570.55,1,DATA,SOFT2,1518,2756
1739693570.61,2,DATA,SOFT2,1548,2779
1739693570.65,3,DATA,SOFT2,1586,2776
1739693571.05,1,DATA,SOFT2,2018,2756
1739693571.11,2,DATA,SOFT2,2048,2779
1739693571.15,3,DATA,SOFT2,2086,2776
1739693571.55,1,DATA,SOFT2,2518,2756
1739693571.61,2,DATA,SOFT2,2548,2779
1739693571.65,3,DATA,SOFT2,2586,2776
1739693629.55,1,DATA,SOFT2,525,2756
1739693629.62,2,DATA,SOFT2,555,2778
1739693629.65,3,DATA,SOFT2,568,2775
1739693630.05,1,DATA,SOFT2,1025,2755
1739693630.12,2,DATA,SOFT2,1055,2778
1739693630.15,3,DATA,SOFT2,1068,2775
1739693630.55,1,DATA,SOFT2,1525,2756
1739693630.62,2,DATA,SOFT2,1555,2778
1739693630.65,3,DATA,SOFT2,1568,2775
1739693631.05,1,DATA,SOFT2,2025,2756
1739693631.12,2,DATA,SOFT2,2055,2778
1739693631.15,3,DATA,SOFT2,2068,2775
1739693631.55,1,DATA,SOFT2,2525,2755
1739693631.62,2,DATA,SOFT2,2555,2779
1739693631.65,3,DATA,SOFT2,2568,2775
1739693689.59,1,DATA,SOFT2,559,2756
1739693689.70,2,DATA,SOFT2,642,2778
1739693689.74,3,DATA,SOFT2,646,2775
1739693690.09,1,DATA,SOFT2,1059,2755
1739693690.20,2,DATA,SOFT2,1142,2778
1739693690.24,3,DATA,SOFT2,1146,2775
1739693690.59,1,DATA,SOFT2,1559,2756
1739693690.70,2,DATA,SOFT2,1642,2778
1739693690.74,3,DATA,SOFT2,1646,2775
1739693691.09,1,DATA,SOFT2,2059,2756
1739693691.20,2,DATA,SOFT2,2142,2778
1739693691.23,3,DATA,SOFT2,2146,2775
1739693691.59,1,DATA,SOFT2,2559,2756
1739693691.70,2,DATA,SOFT2,2642,2778
1739693691.73,3,DATA,SOFT2,2646,2776
1739693749.60,1,DATA,SOFT2,576,2755
1739693749.64,3,DATA,SOFT2,539,2776
1739693749.68,2,DATA,SOFT2,621,2777
1739693750.10,1,DATA,SOFT2,1076,2755
1739693750.14,3,DATA,SOFT2,1039,2776
1739693750.18,2,DATA,SOFT2,1121,2777
1739693750.60,1,DATA,SOFT2,1576,2755
1739693750.64,3,DATA,SOFT2,1539,2776
1739693750.68,2,DATA,SOFT2,1621,2777
1739693751.10,1,DATA,SOFT2,2076,2755
1739693751.14,3,DATA,SOFT2,2039,2776
1739693751.18,2,DATA,SOFT2,2121,2778
1739693751.60,1,DATA,SOFT2,2576,2756
1739693751.64,3,DATA,SOFT2,2539,2776
1739693751.68,2,DATA,SOFT2,2621,2777
1739693809.63,1,DATA,SOFT2,599,2755
1739693809.71,3,DATA,SOFT2,643,2776
1739693809.79,2,DATA,SOFT2,661,2777
1739693810.13,1,DATA,SOFT2,1099,2755
1739693810.21,3,DATA,SOFT2,1143,2776
1739693810.29,2,DATA,SOFT2,1161,2777
1739693810.63,1,DATA,SOFT2,1599,2755
1739693810.71,3,DATA,SOFT2,1643,2776
1739693810.79,2,DATA,SOFT2,1661,2777
1739693811.13,1,DATA,SOFT2,2099,2754
1739693811.21,3,DATA,SOFT2,2143,2776
1739693811.29,2,DATA,SOFT2,2161,2777
1739693811.63,1,DATA,SOFT2,2599,2755
1739693811.71,3,DATA,SOFT2,2643,2776
1739693811.79,2,DATA,SOFT2,2661,2777
1739693869.57,1,DATA,SOFT2,538,2755
1739693869.60,2,DATA,SOFT2,524,2776
1739693869.63,3,DATA,SOFT2,563,2776
1739693870.07,1,DATA,SOFT2,1038,2754
1739693870.10,2,DATA,SOFT2,1024,2777
1739693870.13,3,DATA,SOFT2,1063,2776
1739693870.57,1,DATA,SOFT2,1538,2755
1739693870.60,2,DATA,SOFT2,1524,2777
1739693870.63,3,DATA,SOFT2,1563,2776
1739693871.07,1,DATA,SOFT2,2038,2755
1739693871.10,2,DATA,SOFT2,2024,2777
1739693871.13,3,DATA,SOFT2,2063,2776
1739693871.57,1,DATA,SOFT2,2538,2754
1739693871.60,2,DATA,SOFT2,2524,2777
1739693871.63,3,DATA,SOFT2,2563,2776
1739693929.56,1,DATA,SOFT2,528,2754
1739693929.72,2,DATA,SOFT2,653,2776
1739693929.80,3,DATA,SOFT2,645,2776
1739693930.06,1,DATA,SOFT2,1028,2754
1739693930.22,2,DATA,SOFT2,1153,2776
1739693930.30,3,DATA,SOFT2,1145,2775
1739693930.56,1,DATA,SOFT2,1528,2754
1739693930.72,2,DATA,SOFT2,1653,2777
1739693930.80,3,DATA,SOFT2,1645,2775
1739693931.06,1,DATA,SOFT2,2028,2754
1739693931.22,2,DATA,SOFT2,2153,2777
1739693931.30,3,DATA,SOFT2,2145,2775
1739693931.56,1,DATA,SOFT2,2528,2755
1739693931.72,2,DATA,SOFT2,2653,2776
1739693931.80,3,DATA,SOFT2,2645,2775
1739693989.60,3,DATA,SOFT2,536,2776
1739693989.63,1,DATA,SOFT2,594,2754
1739693989.69,2,DATA,SOFT2,625,2776
1739693990.10,3,DATA,SOFT2,1036,2776
1739693990.13,1,DATA,SOFT2,1094,2754
1739693990.19,2,DATA,SOFT2,1125,2776
1739693990.60,3,DATA,SOFT2,1536,2776
1739693990.63,1,DATA,SOFT2,1594,2754
1739693990.69,2,DATA,SOFT2,1625,2776
1739693991.10,3,DATA,SOFT2,2036,2776
1739693991.13,1,DATA,SOFT2,2094,2754
1739693991.19,2,DATA,SOFT2,2125,2776
1739693991.60,3,DATA,SOFT2,2536,2776
1739693991.63,1,DATA,SOFT2,2594,2754
1739693991.69,2,DATA,SOFT2,2625,2776
1739694049.55,1,DATA,SOFT2,521,2754
1739694049.60,2,DATA,SOFT2,533,2776
1739694049.71,3,DATA,SOFT2,647,2776
1739694050.05,1,DATA,SOFT2,1021,2753
1739694050.10,2,DATA,SOFT2,1033,2776
1739694050.21,3,DATA,SOFT2,1147,2776
1739694050.55,1,DATA,SOFT2,1521,2754
1739694050.60,2,DATA,SOFT2,1533,2776
1739694050.71,3,DATA,SOFT2,1647,2776
1739694051.05,1,DATA,SOFT2,2021,2754
1739694051.10,2,DATA,SOFT2,2033,2776
1739694051.21,3,DATA,SOFT2,2147,2776
1739694051.55,1,DATA,SOFT2,2521,2754
1739694051.60,2,DATA,SOFT2,2533,2776
1739694051.71,3,DATA,SOFT2,2647,2776
1739694109.55,1,DATA,SOFT2,519,2753
1739694109.67,2,DATA,SOFT2,604,2775
1739694109.70,3,DATA,SOFT2,612,2776
1739694110.05,1,DATA,SOFT2,1019,2754
1739694110.17,2,DATA,SOFT2,1104,2775
1739694110.20,3,DATA,SOFT2,1112,2776
1739694110.55,1,DATA,SOFT2,1519,2753
1739694110.67,2,DATA,SOFT2,1604,2776
1739694110.70,3,DATA,SOFT2,1612,2776
1739694111.05,1,DATA,SOFT2,2019,2754
1739694111.17,2,DATA,SOFT2,2104,2775
1739694111.20,3,DATA,SOFT2,2112,2776
1739694111.55,1,DATA,SOFT2,2519,2753
1739694111.67,2,DATA,SOFT2,2604,2775
1739694111.70,3,DATA,SOFT2,2612,2776
1739694169.61,2,DATA,SOFT2,551,2775
1739694169.65,3,DATA,SOFT2,548,2776
1739694169.67,1,DATA,SOFT2,639,2753
1739694170.11,2,DATA,SOFT2,1051,2776
1739694170.15,3,DATA,SOFT2,1048,2776
1739694170.17,1,DATA,SOFT2,1139,2753
1739694170.61,2,DATA,SOFT2,1551,2775
1739694170.65,3,DATA,SOFT2,1549,2776
1739694170.67,1,DATA,SOFT2,1639,2753
1739694171.11,2,DATA,SOFT2,2051,2775
1739694171.15,3,DATA,SOFT2,2048,2776
1739694171.17,1,DATA,SOFT2,2139,2753
1739694171.61,2,DATA,SOFT2,2551,2775
1739694171.65,3,DATA,SOFT2,2548,2776
1739694171.67,1,DATA,SOFT2,2639,2753
1739694229.58,3,DATA,SOFT2,516,2776
1739694229.70,1,DATA,SOFT2,589,2753
1739694229.72,2,DATA,SOFT2,529,2775
1739694230.08,3,DATA,SOFT2,1016,2776
1739694230.20,1,DATA,SOFT2,1089,2753
1739694230.22,2,DATA,SOFT2,1029,2775
1739694230.58,3,DATA,SOFT2,1516,2776
1739694230.70,1,DATA,SOFT2,1589,2753
1739694230.72,2,DATA,SOFT2,1529,2775
1739694231.08,3,DATA,SOFT2,2016,2776
1739694231.20,1,DATA,SOFT2,2089,2753
1739694231.22,2,DATA,SOFT2,2029,2775
1739694231.58,3,DATA,SOFT2,2516,2776
1739694231.70,1,DATA,SOFT2,2589,2753
1739694231.72,2,DATA,SOFT2,2529,2775
1739694289.58,1,DATA,SOFT2,553,2752
1739694289.67,3,DATA,SOFT2,604,2776
1739694289.70,2,DATA,SOFT2,638,2775
1739694290.08,1,DATA,SOFT2,1053,2752
1739694290.17,3,DATA,SOFT2,1104,2775
1739694290.20,2,DATA,SOFT2,1138,2775
1739694290.58,1,DATA,SOFT2,1553,2752
1739694290.67,3,DATA,SOFT2,1604,2776
1739694290.70,2,DATA,SOFT2,1638,2775
1739694291.08,1,DATA,SOFT2,2053,2752
1739694291.17,3,DATA,SOFT2,2104,2776
1739694291.20,2,DATA,SOFT2,2138,2775
1739694291.58,1,DATA,SOFT2,2553,2752
1739694291.67,3,DATA,SOFT2,2604,2775
1739694291.70,2,DATA,SOFT2,2638,2775
1739694349.61,2,DATA,SOFT2,547,2774
1739694349.69,1,DATA,SOFT2,658,2752
1739694349.72,3,DATA,SOFT2,639,2776
1739694350.11,2,DATA,SOFT2,1047,2774
1739694350.19,1,DATA,SOFT2,1158,2752
1739694350.22,3,DATA,SOFT2,1139,2776
1739694350.61,2,DATA,SOFT2,1547,2774
1739694350.69,1,DATA,SOFT2,1658,2752
1739694350.72,3,DATA,SOFT2,1639,2776
1739694351.11,2,DATA,SOFT2,2047,2774
1739694351.18,1,DATA,SOFT2,2158,2752
1739694351.22,3,DATA,SOFT2,2139,2776
1739694351.61,2,DATA,SOFT2,2547,2774
1739694351.68,1,DATA,SOFT2,2658,2751
1739694351.72,3,DATA,SOFT2,2639,2776
1739694409.62,1,DATA,SOFT2,588,2751
1739694409.70,2,DATA,SOFT2,634,2774
1739694409.73,3,DATA,SOFT2,653,2776
1739694410.12,1,DATA,SOFT2,1088,2751
1739694410.20,2,DATA,SOFT2,1134,2774
1739694410.23,3,DATA,SOFT2,1153,2776
1739694410.62,1,DATA,SOFT2,1588,2751
1739694410.70,2,DATA,SOFT2,1634,2774
1739694410.73,3,DATA,SOFT2,1653,2776
1739694411.12,1,DATA,SOFT2,2088,2751
1739694411.20,2,DATA,SOFT2,2134,2774
1739694411.23,3,DATA,SOFT2,2153,2776
1739694411.62,1,DATA,SOFT2,2588,2751
1739694411.70,2,DATA,SOFT2,2634,2774
1739694411.73,3,DATA,SOFT2,2653,2776
1739694469.59,1,DATA,SOFT2,558,2750
1739694469.66,2,DATA,SOFT2,601,2774
1739694469.70,3,DATA,SOFT2,619,2776
1739694470.09,1,DATA,SOFT2,1058,2749
1739694470.16,2,DATA,SOFT2,1101,2773
1739694470.20,3,DATA,SOFT2,1119,2776
1739694470.59,1,DATA,SOFT2,1558,2748
1739694470.66,2,DATA,SOFT2,1601,2774
1739694470.70,3,DATA,SOFT2,1619,2776
1739694471.09,1,DATA,SOFT2,2058,2750
1739694471.16,2,DATA,SOFT2,2101,2774
1739694471.20,3,DATA,SOFT2,2119,2776
1739694471.59,1,DATA,SOFT2,2558,2749
1739694471.66,2,DATA,SOFT2,2601,2774
1739694471.70,3,DATA,SOFT2,2619,2776
1739694529.61,1,DATA,SOFT2,579,2748
1739694529.67,3,DATA,SOFT2,599,2776
1739694529.69,2,DATA,SOFT2,628,2773
1739694530.11,1,DATA,SOFT2,1079,2749
1739694530.17,3,DATA,SOFT2,1099,2775
1739694530.19,2,DATA,SOFT2,1128,2773
1739694530.61,1,DATA,SOFT2,1579,2748
1739694530.67,3,DATA,SOFT2,1599,2775
1739694530.69,2,DATA,SOFT2,1628,2773
1739694531.11,1,DATA,SOFT2,2079,2748
1739694531.17,3,DATA,SOFT2,2099,2776
1739694531.19,2,DATA,SOFT2,2128,2774
1739694531.61,1,DATA,SOFT2,2579,2748
1739694531.67,3,DATA,SOFT2,2599,2776
1739694531.69,2,DATA,SOFT2,2628,2773
1739694589.62,3,DATA,SOFT2,551,2775
1739694589.64,1,DATA,SOFT2,598,2748
1739694589.66,2,DATA,SOFT2,600,2773
1739694590.12,3,DATA,SOFT2,1051,2775
1739694590.14,1,DATA,SOFT2,1098,2747
1739694590.16,2,DATA,SOFT2,1100,2773
1739694590.62,3,DATA,SOFT2,1551,2775
1739694590.64,1,DATA,SOFT2,1598,2747
1739694590.66,2,DATA,SOFT2,1600,2773
1739694591.12,3,DATA,SOFT2,2051,2775
1739694591.14,1,DATA,SOFT2,2098,2747
1739694591.16,2,DATA,SOFT2,2100,2773
1739694591.62,3,DATA,SOFT2,2551,2775
1739694591.64,1,DATA,SOFT2,2598,2748
1739694591.66,2,DATA,SOFT2,2600,2773
1739694649.60,2,DATA,SOFT2,542,2773
1739694649.63,1,DATA,SOFT2,599,2747
1739694649.81,3,DATA,SOFT2,662,2775
1739694650.10,2,DATA,SOFT2,1042,2773
1739694650.13,1,DATA,SOFT2,1099,2747
1739694650.23,3,DATA,SOFT2,1162,2775
1739694650.60,2,DATA,SOFT2,1542,2773
1739694650.63,1,DATA,SOFT2,1599,2747
1739694650.73,3,DATA,SOFT2,1662,2775
1739694651.10,2,DATA,SOFT2,2042,2773
1739694651.13,1,DATA,SOFT2,2099,2747
1739694651.23,3,DATA,SOFT2,2162,2775
1739694651.60,2,DATA,SOFT2,2542,2773
1739694651.63,1,DATA,SOFT2,2599,2747
1739694651.73,3,DATA,SOFT2,2662,2775
1739694709.59,3,DATA,SOFT2,520,2774
1739694709.61,1,DATA,SOFT2,585,2747
1739694709.73,2,DATA,SOFT2,565,2772
1739694710.09,3,DATA,SOFT2,1020,2774
1739694710.11,1,DATA,SOFT2,1085,2747
1739694710.23,2,DATA,SOFT2,1065,2772
1739694710.59,3,DATA,SOFT2,1520,2774
1739694710.61,1,DATA,SOFT2,1585,2747
1739694710.73,2,DATA,SOFT2,1565,2772
1739694711.09,3,DATA,SOFT2,2020,2774
1739694711.11,1,DATA,SOFT2,2085,2747
1739694711.23,2,DATA,SOFT2,2065,2772
1739694711.59,3,DATA,SOFT2,2520,2774
1739694711.61,1,DATA,SOFT2,2585,2747
1739694711.73,2,DATA,SOFT2,2565,2772
1739694769.60,1,DATA,SOFT2,569,2747
1739694769.63,2,DATA,SOFT2,566,2772
1739694769.69,3,DATA,SOFT2,626,2774
1739694770.10,1,DATA,SOFT2,1069,2747
1739694770.13,2,DATA,SOFT2,1066,2772
1739694770.19,3,DATA,SOFT2,1126,2774
1739694770.60,1,DATA,SOFT2,1569,2747
1739694770.63,2,DATA,SOFT2,1566,2772
1739694770.69,3,DATA,SOFT2,1626,2774
1739694771.10,1,DATA,SOFT2,2069,2747
1739694771.13,2,DATA,SOFT2,2066,2772
1739694771.19,3,DATA,SOFT2,2126,2774
1739694771.60,1,DATA,SOFT2,2569,2747
1739694771.63,2,DATA,SOFT2,2566,2772
1739694771.69,3,DATA,SOFT2,2626,2774
1739694829.68,2,DATA,SOFT2,614,2772
1739694829.70,1,DATA,SOFT2,653,2746
1739694829.81,3,DATA,SOFT2,617,2774
1739694830.18,2,DATA,SOFT2,1114,2772
1739694830.20,1,DATA,SOFT2,1153,2746
1739694830.31,3,DATA,SOFT2,1117,2774
1739694830.68,2,DATA,SOFT2,1614,2772
1739694830.70,1,DATA,SOFT2,1653,2746
1739694830.81,3,DATA,SOFT2,1617,2774
1739694831.18,2,DATA,SOFT2,2114,2771
1739694831.20,1,DATA,SOFT2,2153,2746
1739694831.31,3,DATA,SOFT2,2117,2774
1739694831.68,2,DATA,SOFT2,2614,2772
1739694831.70,1,DATA,SOFT2,2653,2746
1739694831.81,3,DATA,SOFT2,2617,2774
1739694889.60,3,DATA,SOFT2,537,2774
1739694889.63,1,DATA,SOFT2,586,2744
1739694889.80,2,DATA,SOFT2,645,2772
1739694890.10,3,DATA,SOFT2,1037,2774
1739694890.13,1,DATA,SOFT2,1086,2744
1739694890.23,2,DATA,SOFT2,1145,2771
1739694890.60,3,DATA,SOFT2,1537,2774
1739694890.63,1,DATA,SOFT2,1586,2745
1739694890.73,2,DATA,SOFT2,1645,2771
1739694891.10,3,DATA,SOFT2,2037,2774
1739694891.12,1,DATA,SOFT2,2086,2745
1739694891.23,2,DATA,SOFT2,2145,2771
1739694891.60,3,DATA,SOFT2,2537,2774
1739694891.62,1,DATA,SOFT2,2586,2745
1739694891.73,2,DATA,SOFT2,2645,2771
1739694949.60,1,DATA,SOFT2,567,2744
1739694949.63,2,DATA,SOFT2,547,2770
1739694949.72,3,DATA,SOFT2,574,2774
1739694950.10,1,DATA,SOFT2,1067,2744
1739694950.13,2,DATA,SOFT2,1047,2770
1739694950.22,3,DATA,SOFT2,1074,2774
1739694950.60,1,DATA,SOFT2,1567,2744
1739694950.63,2,DATA,SOFT2,1547,2769
1739694950.72,3,DATA,SOFT2,1574,2774
1739694951.10,1,DATA,SOFT2,2067,2743
1739694951.13,2,DATA,SOFT2,2047,2770
1739694951.22,3,DATA,SOFT2,2074,2774
1739694951.60,1,DATA,SOFT2,2567,2743
1739694951.63,2,DATA,SOFT2,2547,2770
1739694951.72,3,DATA,SOFT2,2574,2774
1739695009.64,2,DATA,SOFT2,580,2770
1739695009.68,1,DATA,SOFT2,649,2743
1739695009.71,3,DATA,SOFT2,638,2774
1739695010.14,2,DATA,SOFT2,1080,2770
1739695010.18,1,DATA,SOFT2,1149,2743
1739695010.21,3,DATA,SOFT2,1138,2774
1739695010.64,2,DATA,SOFT2,1580,2770
1739695010.68,1,DATA,SOFT2,1649,2743
1739695010.71,3,DATA,SOFT2,1638,2774
1739695011.14,2,DATA,SOFT2,2080,2769
1739695011.18,1,DATA,SOFT2,2149,2743
1739695011.21,3,DATA,SOFT2,2138,2774
1739695011.64,2,DATA,SOFT2,2580,2770
1739695011.68,1,DATA,SOFT2,2649,2743
1739695011.71,3,DATA,SOFT2,2638,2774
1739695069.55,1,DATA,SOFT2,523,2742
1739695069.60,2,DATA,SOFT2,536,2770
1739695069.63,3,DATA,SOFT2,547,2773
1739695070.05,1,DATA,SOFT2,1023,2742
1739695070.10,2,DATA,SOFT2,1036,2769
1739695070.13,3,DATA,SOFT2,1047,2773
1739695070.55,1,DATA,SOFT2,1523,2742
1739695070.60,2,DATA,SOFT2,1536,2770
1739695070.63,3,DATA,SOFT2,1547,2774
1739695071.05,1,DATA,SOFT2,2023,2742
1739695071.10,2,DATA,SOFT2,2036,2769
1739695071.13,3,DATA,SOFT2,2047,2774
1739695071.55,1,DATA,SOFT2,2523,2742
1739695071.60,2,DATA,SOFT2,2536,2769
1739695071.63,3,DATA,SOFT2,2547,2774
1739695129.58,2,DATA,SOFT2,515,2769
1739695129.69,1,DATA,SOFT2,658,2742
1739695129.72,3,DATA,SOFT2,658,2773
1739695130.08,2,DATA,SOFT2,1015,2770
1739695130.19,1,DATA,SOFT2,1158,2742
1739695130.22,3,DATA,SOFT2,1158,2773
1739695130.58,2,DATA,SOFT2,1515,2769
1739695130.69,1,DATA,SOFT2,1658,2742
1739695130.72,3,DATA,SOFT2,1658,2772
1739695131.08,2,DATA,SOFT2,2015,2769
1739695131.19,1,DATA,SOFT2,2158,2742
1739695131.22,3,DATA,SOFT2,2158,2773
1739695131.58,2,DATA,SOFT2,2515,2769
1739695131.69,1,DATA,SOFT2,2658,2741
1739695131.72,3,DATA,SOFT2,2658,2773
1739695189.58,2,DATA,SOFT2,518,2769
1739695189.61,3,DATA,SOFT2,514,2772
1739695189.65,1,DATA,SOFT2,620,2741
1739695190.08,2,DATA,SOFT2,1018,2769
1739695190.11,3,DATA,SOFT2,1014,2772
1739695190.15,1,DATA,SOFT2,1120,2741
1739695190.58,2,DATA,SOFT2,1518,2769
1739695190.61,3,DATA,SOFT2,1514,2772
1739695190.65,1,DATA,SOFT2,1620,2741
1739695191.08,2,DATA,SOFT2,2018,2769
1739695191.11,3,DATA,SOFT2,2014,2772
1739695191.15,1,DATA,SOFT2,2120,2741
1739695191.58,2,DATA,SOFT2,2518,2769
1739695191.61,3,DATA,SOFT2,2514,2772
1739695191.65,1,DATA,SOFT2,2620,2741
1739695249.60,1,DATA,SOFT2,568,2741
1739695249.63,2,DATA,SOFT2,567,2769
1739695249.69,3,DATA,SOFT2,622,2773
1739695250.10,1,DATA,SOFT2,1068,2741
1739695250.13,2,DATA,SOFT2,1067,2769
1739695250.19,3,DATA,SOFT2,1122,2773
1739695250.60,1,DATA,SOFT2,1568,2741
1739695250.63,2,DATA,SOFT2,1567,2769
1739695250.69,3,DATA,SOFT2,1622,2773
1739695251.10,1,DATA,SOFT2,2068,2741
1739695251.13,2,DATA,SOFT2,2067,2769
1739695251.19,3,DATA,SOFT2,2122,2773
1739695251.60,1,DATA,SOFT2,2568,2741
1739695251.63,2,DATA,SOFT2,2567,2769
1739695251.69,3,DATA,SOFT2,2622,2773
1739695309.56,1,DATA,SOFT2,530,2741
1739695309.59,2,DATA,SOFT2,525,2768
1739695309.73,3,DATA,SOFT2,661,2772
1739695310.06,1,DATA,SOFT2,1030,2741
1739695310.09,2,DATA,SOFT2,1025,2768
1739695310.23,3,DATA,SOFT2,1161,2772
1739695310.56,1,DATA,SOFT2,1530,2741
1739695310.59,2,DATA,SOFT2,1525,2768
1739695310.73,3,DATA,SOFT2,1661,2773
1739695311.06,1,DATA,SOFT2,2030,2741
1739695311.09,2,DATA,SOFT2,2025,2768
1739695311.23,3,DATA,SOFT2,2161,2773
1739695311.56,1,DATA,SOFT2,2530,2741
1739695311.59,2,DATA,SOFT2,2525,2768
1739695311.73,3,DATA,SOFT2,2661,2773
1739695369.59,1,DATA,SOFT2,559,2740
1739695369.64,2,DATA,SOFT2,577,2768
1739695369.67,3,DATA,SOFT2,581,2771
1739695370.09,1,DATA,SOFT2,1059,2740
1739695370.14,2,DATA,SOFT2,1077,2768
1739695370.17,3,DATA,SOFT2,1081,2771
1739695370.59,1,DATA,SOFT2,1559,2740
1739695370.64,2,DATA,SOFT2,1577,2768
1739695370.67,3,DATA,SOFT2,1581,2771
1739695371.09,1,DATA,SOFT2,2059,2740
1739695371.14,2,DATA,SOFT2,2077,2768
1739695371.17,3,DATA,SOFT2,2081,2771
1739695371.59,1,DATA,SOFT2,2559,2740
1739695371.64,2,DATA,SOFT2,2577,2768
1739695371.67,3,DATA,SOFT2,2581,2771
1739695429.61,2,DATA,SOFT2,547,2768
1739695429.65,1,DATA,SOFT2,616,2739
1739695429.77,3,DATA,SOFT2,597,2771
1739695430.11,2,DATA,SOFT2,1047,2768
1739695430.15,1,DATA,SOFT2,1116,2739
1739695430.27,3,DATA,SOFT2,1097,2771
1739695430.61,2,DATA,SOFT2,1547,2768
1739695430.65,1,DATA,SOFT2,1616,2739
1739695430.77,3,DATA,SOFT2,1597,2771
1739695431.11,2,DATA,SOFT2,2047,2768
1739695431.14,1,DATA,SOFT2,2116,2739
1739695431.27,3,DATA,SOFT2,2097,2771
1739695431.61,2,DATA,SOFT2,2547,2768
1739695431.64,1,DATA,SOFT2,2616,2739
1739695431.77,3,DATA,SOFT2,2597,2771
1739695489.58,1,DATA,SOFT2,548,2738
1739695489.63,3,DATA,SOFT2,564,2770
1739695489.67,2,DATA,SOFT2,613,2768
1739695490.08,1,DATA,SOFT2,1048,2738
1739695490.13,3,DATA,SOFT2,1064,2770
1739695490.17,2,DATA,SOFT2,1113,2768
1739695490.58,1,DATA,SOFT2,1548,2738
1739695490.63,3,DATA,SOFT2,1564,2770
1739695490.67,2,DATA,SOFT2,1613,2768
1739695491.08,1,DATA,SOFT2,2048,2738
1739695491.13,3,DATA,SOFT2,2064,2769
1739695491.17,2,DATA,SOFT2,2113,2768
1739695491.58,1,DATA,SOFT2,2548,2738
1739695491.63,3,DATA,SOFT2,2564,2770
