timestamp(ticks/UTC),solar(V),batt(V),bus(V),solar(I),batt(I),bus(I),batt_temp(C),chg_stat,chg_fault
1739738729.339,5.93,3.87,3.87,0.105,0.011,0.123,32.9,2,0
1739738758.066,5.93,3.86,3.84,0.030,-0.104,0.133,32.5,2,0
1739738786.789,5.92,3.86,3.82,0.010,-0.121,0.125,32.5,2,0
1739738815.515,5.92,3.86,3.82,0.010,-0.130,0.134,32.5,2,0
1739738844.242,5.92,3.86,3.82,0.011,-0.121,0.125,32.7,2,0
1739738872.964,5.92,3.86,3.82,0.013,-0.129,0.133,32.9,2,0
1739738901.691,5.91,3.86,3.82,0.015,-0.121,0.126,33.1,2,0
1739738930.414,5.91,3.86,3.82,0.020,-0.122,0.130,33.3,2,0
1739738959.140,5.93,3.87,3.84,0.072,-0.042,0.129,33.1,2,0
1739738987.886,5.93,3.88,3.87,0.131,0.048,0.123,33.3,2,0
1739739016.589,5.93,3.88,3.87,0.138,0.049,0.132,33.3,2,0
1739739045.312,5.92,3.89,3.88,0.181,0.121,0.121,33.4,2,0
1739739074.039,5.93,3.87,3.86,0.088,-0.024,0.133,33.3,2,0
1739739102.765,5.93,3.87,3.85,0.055,-0.060,0.123,33.2,2,0
1739739131.488,5.93,3.86,3.83,0.033,-0.102,0.134,33.1,2,0
1739739160.214,5.92,3.89,3.88,0.203,0.153,0.122,33.6,2,0
1739739188.937,5.92,3.89,3.90,0.237,0.193,0.132,33.6,2,0
1739739217.664,5.92,3.90,3.90,0.242,0.209,0.122,33.7,2,0
1739739246.386,5.92,3.89,3.90,0.241,0.198,0.131,33.7,2,0
1739739275.113,5.92,3.90,3.90,0.238,0.204,0.121,33.7,2,0
1739739303.839,5.92,3.89,3.89,0.241,0.147,0.183,33.7,2,0
1739739332.562,5.92,3.89,3.88,0.244,0.135,0.201,33.8,2,0
1739739361.289,5.92,3.90,3.90,0.246,0.205,0.132,33.9,2,0
1739739390.011,5.92,3.89,3.89,0.247,0.173,0.165,33.9,2,0
1739739418.738,5.92,3.89,3.88,0.241,0.141,0.191,34.0,2,0
1739739447.460,5.92,3.89,3.88,0.220,0.116,0.185,34.0,2,0
1739739476.187,5.92,3.89,3.89,0.249,0.158,0.184,34.0,2,0
1739739504.914,5.92,3.89,3.89,0.250,0.142,0.201,34.1,2,0
1739739533.636,5.92,3.89,3.89,0.247,0.148,0.191,34.1,2,0
1739739562.363,5.93,3.88,3.87,0.157,0.043,0.167,34.1,2,0
1739739591.085,5.93,3.88,3.87,0.134,0.045,0.130,34.2,2,0
1739739619.812,5.93,3.88,3.86,0.092,-0.011,0.126,34.1,2,0
1739739648.539,5.93,3.87,3.85,0.075,-0.077,0.168,34.1,2,0
1739739677.261,5.93,3.87,3.86,0.100,-0.030,0.156,34.3,2,0
1739739705.984,5.92,3.88,3.88,0.198,0.096,0.173,34.4,2,0
1739739734.753,5.92,3.89,3.89,0.232,0.161,0.156,34.5,2,0
1739739763.433,5.92,3.89,3.89,0.219,0.142,0.156,34.5,2,0
1739739792.160,5.92,3.89,3.90,0.235,0.186,0.136,34.6,2,0
1739739820.886,5.92,3.90,3.90,0.237,0.202,0.122,34.6,2,0
1739739849.609,5.92,3.90,3.90,0.237,0.192,0.131,34.6,2,0
1739739878.335,5.92,3.90,3.90,0.236,0.200,0.122,34.7,2,0
1739739907.058,5.93,3.90,3.89,
