epoch,link,log type,data
1739974152.25,2,DATA,SOFT2,2153,2580
1739974152.62,3,DATA,SOFT2,2538,2590
1739974152.64,1,DATA,SOFT2,2581,2452
1739974152.75,2,DATA,SOFT2,2653,2580
1739974153.01,0,BSYS,25886744,INFO,disable SM bus
1739974153.01,0,BSYS,25886745,INFO,next ss et 1739974208
1739974160.00,0,BSYS,25893738,INFO,etmark 1739974160
1739974170.01,0,BSYS,25903745,INFO,etmark 1739974170
1739974179.99,0,BSYS,25913744,INFO,etmark 1739974180
1739974190.01,0,BSYS,25923749,INFO,etmark 1739974190
1739974200.00,0,BSYS,25933749,INFO,etmark 1739974200
1739974208.00,0,BSYS,25941745,INFO,enable SM bus
1739974208.00,0,BSYS,25941746,INFO,ss until ms 25946746
1739974210.00,0,BSYS,25943750,INFO,etmark 1739974210
1739974210.58,1,DATA,SOFT2,545,2454
1739974210.62,2,DATA,SOFT2,532,2581
1739974210.70,3,DATA,SOFT2,557,2590
1739974211.08,1,DATA,SOFT2,1045,2454
1739974211.12,2,DATA,SOFT2,1032,2581
1739974211.20,3,DATA,SOFT2,1057,2590
1739974211.58,1,DATA,SOFT2,1545,2454
1739974211.62,2,DATA,SOFT2,1532,2581
1739974211.70,3,DATA,SOFT2,1557,2590
1739974212.08,1,DATA,SOFT2,2045,2454
1739974212.12,2,DATA,SOFT2,2032,2581
1739974212.20,3,DATA,SOFT2,2057,2590
1739974212.58,1,DATA,SOFT2,2545,2454
1739974212.62,2,DATA,SOFT2,2532,2581
1739974212.70,3,DATA,SOFT2,2557,2590
1739974213.00,0,BSYS,25946746,INFO,disable SM bus
1739974213.00,0,BSYS,25946747,INFO,next ss et 1739974268
1739974220.00,0,BSYS,25953748,INFO,etmark 1739974220
1739974230.01,0,BSYS,25963754,INFO,etmark 1739974230
1739974239.99,0,BSYS,25973751,INFO,etmark 1739974240
1739974250.01,0,BSYS,25983757,INFO,etmark 1739974250
1739974259.99,0,BSYS,25993757,INFO,etmark 1739974260
1739974268.00,0,BSYS,26001751,INFO,enable SM bus
1739974268.00,0,BSYS,26001752,INFO,ss until ms 26006752
1739974270.00,0,BSYS,26003759,INFO,etmark 1739974270
1739974270.58,1,DATA,SOFT2,542,2455
1739974270.65,3,DATA,SOFT2,581,2590
1739974270.67,2,DATA,SOFT2,607,2581
1739974271.08,1,DATA,SOFT2,1042,2456
1739974271.15,3,DATA,SOFT2,1081,2590
1739974271.17,2,DATA,SOFT2,1107,2581
1739974271.58,1,DATA,SOFT2,1542,2456
1739974271.65,3,DATA,SOFT2,1581,2590
1739974271.67,2,DATA,SOFT2,1607,2582
1739974272.08,1,DATA,SOFT2,2042,2455
1739974272.15,3,DATA,SOFT2,2081,2590
1739974272.17,2,DATA,SOFT2,2107,2581
1739974272.58,1,DATA,SOFT2,2542,2456
1739974272.65,3,DATA,SOFT2,2581,2590
1739974272.67,2,DATA,SOFT2,2607,2581
1739974272.99,0,BSYS,26006752,INFO,disable SM bus
1739974272.99,0,BSYS,26006753,INFO,next ss et 1739974328
1739974280.00,0,BSYS,26013760,INFO,etmark 1739974280
1739974290.00,0,BSYS,26023766,INFO,etmark 1739974290
1739974300.00,0,BSYS,26033767,INFO,etmark 1739974300
1739974310.00,0,BSYS,26043772,INFO,etmark 1739974310
1739974319.99,0,BSYS,26053771,INFO,etmark 1739974320
1739974328.00,0,BSYS,26061766,INFO,enable SM bus
1739974328.00,0,BSYS,26061767,INFO,ss until ms 26066767
1739974330.00,0,BSYS,26063775,INFO,etmark 1739974330
1739974330.59,2,DATA,SOFT2,523,2582
1739974330.61,1,DATA,SOFT2,561,2458
1739974330.72,3,DATA,SOFT2,534,2590
1739974331.09,2,DATA,SOFT2,1023,2582
1739974331.11,1,DATA,SOFT2,1061,2458
1739974331.22,3,DATA,SOFT2,1034,2590
1739974331.59,2,DATA,SOFT2,1523,2582
1739974331.61,1,DATA,SOFT2,1561,2458
1739974331.72,3,DATA,SOFT2,1534,2590
1739974332.09,2,DATA,SOFT2,2023,2582
1739974332.11,1,DATA,SOFT2,2061,2458
1739974332.22,3,DATA,SOFT2,2034,2590
1739974332.59,2,DATA,SOFT2,2523,2582
1739974332.61,1,DATA,SOFT2,2561,2458
1739974332.72,3,DATA,SOFT2,2534,2590
1739974332.99,0,BSYS,26066767,INFO,disable SM bus
1739974332.99,0,BSYS,26066768,INFO,next ss et 1739974388
1739974339.99,0,BSYS,26073771,INFO,etmark 1739974340
1739974350.01,0,BSYS,26083777,INFO,etmark 1739974350
1739974360.00,0,BSYS,26093778,INFO,etmark 1739974360
1739974370.00,0,BSYS,26103780,INFO,etmark 1739974370
1739974380.00,0,BSYS,26113783,INFO,etmark 1739974380
1739974388.00,0,BSYS,26121780,INFO,enable SM bus
1739974388.00,0,BSYS,26121781,INFO,ss until ms 26126781
1739974390.00,0,BSYS,26123785,INFO,etmark 1739974390
1739974390.63,1,DATA,SOFT2,589,2460
1739974390.66,3,DATA,SOFT2,578,2590
1739974390.69,2,DATA,SOFT2,625,2582
1739974391.13,1,DATA,SOFT2,1089,2460
1739974391.16,3,DATA,SOFT2,1078,2590
1739974391.19,2,DATA,SOFT2,1125,2582
1739974391.63,1,DATA,SOFT2,1589,2460
1739974391.66,3,DATA,SOFT2,1578,2590
1739974391.69,2,DATA,SOFT2,1625,2582
1739974392.13,1,DATA,SOFT2,2089,2460
1739974392.16,3,DATA,SOFT2,2078,2590
1739974392.19,2,DATA,SOFT2,2125,2582
1739974392.63,1,DATA,SOFT2,2589,2460
1739974392.66,3,DATA,SOFT2,2578,2590
1739974392.69,2,DATA,SOFT2,2625,2582
1739974393.00,0,BSYS,26126781,INFO,disable SM bus
1739974393.00,0,BSYS,26126782,INFO,next ss et 1739974448
1739974400.00,0,BSYS,26133786,INFO,etmark 1739974400
1739974410.00,0,BSYS,26143787,INFO,etmark 1739974410
1739974420.00,0,BSYS,26153788,INFO,etmark 1739974420
1739974430.00,0,BSYS,26163789,INFO,etmark 1739974430
1739974440.00,0,BSYS,26173791,INFO,etmark 1739974440
1739974448.00,0,BSYS,26181787,INFO,enable SM bus
1739974448.00,0,BSYS,26181788,INFO,ss until ms 26186788
1739974450.00,0,BSYS,26183792,INFO,etmark 1739974450
1739974450.60,1,DATA,SOFT2,561,2461
1739974450.63,2,DATA,SOFT2,555,2582
1739974450.68,3,DATA,SOFT2,609,2590
1739974451.10,1,DATA,SOFT2,1061,2461
1739974451.13,2,DATA,SOFT2,1055,2582
1739974451.18,3,DATA,SOFT2,1109,2590
1739974451.60,1,DATA,SOFT2,1561,2461
1739974451.63,2,DATA,SOFT2,1555,2582
1739974451.68,3,DATA,SOFT2,1609,2590
1739974452.10,1,DATA,SOFT2,2061,2461
1739974452.13,2,DATA,SOFT2,2055,2582
1739974452.18,3,DATA,SOFT2,2109,2590
1739974452.60,1,DATA,SOFT2,2561,2461
1739974452.63,2,DATA,SOFT2,2555,2582
1739974452.68,3,DATA,SOFT2,2609,2590
1739974453.00,0,BSYS,26186788,INFO,disable SM bus
1739974453.00,0,BSYS,26186789,INFO,next ss et 1739974508
1739974460.00,0,BSYS,26193792,INFO,etmark 1739974460
1739974470.00,0,BSYS,26203796,INFO,etmark 1739974470
1739974480.00,0,BSYS,26213796,INFO,etmark 1739974480
1739974490.00,0,BSYS,26223798,INFO,etmark 1739974490
1739974500.00,0,BSYS,26233801,INFO,etmark 1739974500
1739974508.00,0,BSYS,26241800,INFO,enable SM bus
1739974508.00,0,BSYS,26241801,INFO,ss until ms 26246801
1739974510.00,0,BSYS,26243803,INFO,etmark 1739974510
1739974510.63,1,DATA,SOFT2,588,2463
1739974510.66,2,DATA,SOFT2,565,2582
1739974510.73,3,DATA,SOFT2,651,2590
1739974511.13,1,DATA,SOFT2,1088,2463
1739974511.16,2,DATA,SOFT2,1065,2582
1739974511.23,3,DATA,SOFT2,1151,2590
1739974511.63,1,DATA,SOFT2,1588,2463
1739974511.66,2,DATA,SOFT2,1565,2582
1739974511.73,3,DATA,SOFT2,1651,2590
1739974512.13,1,DATA,SOFT2,2088,2463
1739974512.16,2,DATA,SOFT2,2065,2582
1739974512.23,3,DATA,SOFT2,2151,2590
1739974512.63,1,DATA,SOFT2,2588,2463
1739974512.66,2,DATA,SOFT2,2565,2582
1739974512.73,3,DATA,SOFT2,2651,2590
1739974513.00,0,BSYS,26246801,INFO,disable SM bus
1739974513.00,0,BSYS,26246802,INFO,next ss et 1739974568
1739974520.00,0,BSYS,26253805,INFO,etmark 1739974520
1739974530.00,0,BSYS,26263806,INFO,etmark 1739974530
1739974540.00,0,BSYS,26273807,INFO,etmark 1739974540
1739974550.00,0,BSYS,26283809,INFO,etmark 1739974550
1739974560.00,0,BSYS,26293812,INFO,etmark 1739974560
1739974568.00,0,BSYS,26301809,INFO,enable SM bus
1739974568.00,0,BSYS,26301810,INFO,ss until ms 26306810
1739974570.00,0,BSYS,26303814,INFO,etmark 1739974570
1739974570.59,2,DATA,SOFT2,526,2582
1739974570.63,1,DATA,SOFT2,591,2464
1739974570.81,3,DATA,SOFT2,655,2590
1739974571.09,2,DATA,SOFT2,1026,2582
1739974571.13,1,DATA,SOFT2,1091,2464
1739974571.23,3,DATA,SOFT2,1155,2591
1739974571.59,2,DATA,SOFT2,1526,2582
1739974571.63,1,DATA,SOFT2,1591,2464
1739974571.73,3,DATA,SOFT2,1655,2591
1739974572.09,2,DATA,SOFT2,2026,2582
1739974572.13,1,DATA,SOFT2,2091,2464
1739974572.23,3,DATA,SOFT2,2155,2590
1739974572.59,2,DATA,SOFT2,2526,2582
1739974572.63,1,DATA,SOFT2,2591,2463
1739974572.73,3,DATA,SOFT2,2655,2590
1739974572.99,0,BSYS,26306810,INFO,disable SM bus
1739974572.99,0,BSYS,26306811,INFO,next ss et 1739974628
1739974580.00,0,BSYS,26313814,INFO,etmark 1739974580
1739974590.01,0,BSYS,26323820,INFO,etmark 1739974590
1739974599.99,0,BSYS,26333818,INFO,etmark 1739974600
1739974610.01,0,BSYS,26343825,INFO,etmark 1739974610
1739974619.99,0,BSYS,26353822,INFO,etmark 1739974620
1739974628.00,0,BSYS,26361814,INFO,enable SM bus
1739974628.00,0,BSYS,26361815,INFO,ss until ms 26366815
1739974630.01,0,BSYS,26363825,INFO,etmark 1739974630
1739974630.67,1,DATA,SOFT2,640,2465
1739974630.71,2,DATA,SOFT2,643,2582
1739974630.74,3,DATA,SOFT2,622,2590
1739974631.17,1,DATA,SOFT2,1140,2465
1739974631.21,2,DATA,SOFT2,1143,2582
1739974631.24,3,DATA,SOFT2,1122,2590
1739974631.67,1,DATA,SOFT2,1640,2465
1739974631.71,2,DATA,SOFT2,1643,2582
1739974631.74,3,DATA,SOFT2,1622,2590
1739974632.17,1,DATA,SOFT2,2140,2465
1739974632.21,2,DATA,SOFT2,2143,2582
1739974632.24,3,DATA,SOFT2,2122,2591
1739974632.67,1,DATA,SOFT2,2640,2465
1739974632.71,2,DATA,SOFT2,2643,2582
1739974632.74,3,DATA,SOFT2,2622,2591
1739974632.99,0,BSYS,26366815,INFO,disable SM bus
1739974632.99,0,BSYS,26366816,INFO,next ss et 1739974688
1739974640.00,0,BSYS,26373826,INFO,etmark 1739974640
1739974650.00,0,BSYS,26383831,INFO,etmark 1739974650
1739974659.99,0,BSYS,26393826,INFO,etmark 1739974660
1739974670.01,0,BSYS,26403834,INFO,etmark 1739974670
1739974679.99,0,BSYS,26413834,INFO,etmark 1739974680
1739974688.00,0,BSYS,26421828,INFO,enable SM bus
1739974688.00,0,BSYS,26421829,INFO,ss until ms 26426829
1739974688.00,0,BSYS,26421830,INFO,inc new sample
1739974688.00,0,BSYS,26421832,INFO,sample 3 complete
1739974688.00,0,BSYS,26421833,INFO,next ss et 1739974688
1739974688.00,0,BSYS,26421835,INFO,next sa et 1739975888
1739974690.00,0,BSYS,26423834,INFO,etmark 1739974690
1739974690.61,3,DATA,SOFT2,538,2591
1739974690.76,1,DATA,SOFT2,646,2466
1739974690.78,2,DATA,SOFT2,548,2582
1739974691.11,3,DATA,SOFT2,1038,2591
1739974691.20,1,DATA,SOFT2,1146,2466
1739974691.22,2,DATA,SOFT2,1048,2582
1739974691.61,3,DATA,SOFT2,1538,2590
1739974691.69,1,DATA,SOFT2,1646,2466
1739974691.71,2,DATA,SOFT2,1548,2582
1739974692.11,3,DATA,SOFT2,2038,2591
1739974692.19,1,DATA,SOFT2,2146,2466
1739974692.21,2,DATA,SOFT2,2048,2583
1739974692.61,3,DATA,SOFT2,2538,2591
1739974692.69,1,DATA,SOFT2,2646,2466
1739974692.71,2,DATA,SOFT2,2548,2583
1739974693.00,0,BSYS,26426829,INFO,disable SM bus
1739974693.00,0,BSYS,26426830,INFO,next ss et 1739974748
1739974700.00,0,BSYS,26433836,INFO,etmark 1739974700
1739974710.00,0,BSYS,26443839,INFO,etmark 1739974710
1739974720.00,0,BSYS,26453842,INFO,etmark 1739974720
1739974729.99,0,BSYS,26463839,INFO,etmark 1739974730
1739974740.00,0,BSYS,26473840,INFO,etmark 1739974740
1739974748.00,0,BSYS,26481835,INFO,enable SM bus
1739974748.00,0,BSYS,26481836,INFO,ss until ms 26486836
1739974750.00,0,BSYS,26483844,INFO,etmark 1739974750
1739974750.63,3,DATA,SOFT2,560,2591
1739974750.65,1,DATA,SOFT2,610,2467
1739974750.71,2,DATA,SOFT2,648,2583
1739974751.13,3,DATA,SOFT2,1060,2591
1739974751.15,1,DATA,SOFT2,1110,2467
1739974751.21,2,DATA,SOFT2,1148,2583
1739974751.63,3,DATA,SOFT2,1560,2591
1739974751.65,1,DATA,SOFT2,1610,2467
1739974751.71,2,DATA,SOFT2,1648,2583
1739974752.13,3,DATA,SOFT2,2060,2591
1739974752.15,1,DATA,SOFT2,2110,2467
1739974752.21,2,DATA,SOFT2,2148,2583
1739974752.63,3,DATA,SOFT2,2560,2591
1739974752.65,1,DATA,SOFT2,2610,2467
1739974752.71,2,DATA,SOFT2,2648,2583
1739974752.99,0,BSYS,26486836,INFO,disable SM bus
1739974752.99,0,BSYS,26486837,INFO,next ss et 1739974808
1739974760.00,0,BSYS,26493846,INFO,etmark 1739974760
1739974770.00,0,BSYS,26503850,INFO,etmark 1739974770
1739974780.00,0,BSYS,26513851,INFO,etmark 1739974780
1739974790.00,0,BSYS,26523855,INFO,etmark 1739974790
1739974799.99,0,BSYS,26533855,INFO,etmark 1739974800
1739974808.00,0,BSYS,26541849,INFO,enable SM bus
1739974808.00,0,BSYS,26541850,INFO,ss until ms 26546850
1739974810.01,0,BSYS,26543859,INFO,etmark 1739974810
1739974810.59,1,DATA,SOFT2,558,2468
1739974810.63,3,DATA,SOFT2,529,2591
1739974810.72,2,DATA,SOFT2,658,2583
1739974811.09,1,DATA,SOFT2,1058,2468
1739974811.13,3,DATA,SOFT2,1029,2591
1739974811.22,2,DATA,SOFT2,1158,2583
1739974811.59,1,DATA,SOFT2,1558,2467
1739974811.69,3,DATA,SOFT2,1530,2591
1739974811.72,2,DATA,SOFT2,1658,2583
1739974812.09,1,DATA,SOFT2,2058,2467
1739974812.13,3,DATA,SOFT2,2029,2591
1739974812.22,2,DATA,SOFT2,2158,2583
1739974812.59,1,DATA,SOFT2,2558,2467
1739974812.63,3,DATA,SOFT2,2529,2592
1739974812.72,2,DATA,SOFT2,2658,2584
1739974812.99,0,BSYS,26546850,INFO,disable SM bus
1739974812.99,0,BSYS,26546851,INFO,next ss et 1739974868
1739974819.99,0,BSYS,26553857,INFO,etmark 1739974820
1739974830.00,0,BSYS,26563857,INFO,etmark 1739974830
1739974840.00,0,BSYS,26573859,INFO,etmark 1739974840
1739974850.00,0,BSYS,26583862,INFO,etmark 1739974850
1739974860.00,0,BSYS,26593864,INFO,etmark 1739974860
1739974868.00,0,BSYS,26601861,INFO,enable SM bus
1739974868.00,0,BSYS,26601862,INFO,ss until ms 26606862
1739974870.00,0,BSYS,26603866,INFO,etmark 1739974870
1739974870.62,1,DATA,SOFT2,578,2468
1739974870.65,3,DATA,SOFT2,558,2591
1739974870.68,2,DATA,SOFT2,617,2584
1739974871.12,1,DATA,SOFT2,1078,2468
1739974871.15,3,DATA,SOFT2,1058,2592
1739974871.18,2,DATA,SOFT2,1117,2584
1739974871.62,1,DATA,SOFT2,1578,2468
1739974871.65,3,DATA,SOFT2,1558,2592
1739974871.68,2,DATA,SOFT2,1617,2583
1739974872.12,1,DATA,SOFT2,2078,2468
1739974872.15,3,DATA,SOFT2,2058,2591
1739974872.18,2,DATA,SOFT2,2117,2583
1739974872.62,1,DATA,SOFT2,2578,2468
1739974872.65,3,DATA,SOFT2,2558,2592
1739974872.68,2,DATA,SOFT2,2617,2583
1739974873.00,0,BSYS,26606862,INFO,disable SM bus
1739974873.00,0,BSYS,26606863,INFO,next ss et 1739974928
1739974880.00,0,BSYS,26613867,INFO,etmark 1739974880
1739974890.00,0,BSYS,26623868,INFO,etmark 1739974890
1739974900.00,0,BSYS,26633871,INFO,etmark 1739974900
1739974910.00,0,BSYS,26643873,INFO,etmark 1739974910
1739974920.00,0,BSYS,26653872,INFO,etmark 1739974920
1739974928.00,0,BSYS,26661867,INFO,enable SM bus
1739974928.00,0,BSYS,26661868,INFO,ss until ms 26666868
1739974930.00,0,BSYS,26663876,INFO,etmark 1739974930
1739974930.59,1,DATA,SOFT2,554,2468
1739974930.64,3,DATA,SOFT2,574,2592
1739974930.68,2,DATA,SOFT2,620,2584
1739974931.09,1,DATA,SOFT2,1054,2468
1739974931.14,3,DATA,SOFT2,1074,2592
1739974931.24,2,DATA,SOFT2,1120,2584
1739974931.59,1,DATA,SOFT2,1554,2468
1739974931.64,3,DATA,SOFT2,1574,2592
1739974931.68,2,DATA,SOFT2,1620,2584
1739974932.09,1,DATA,SOFT2,2054,2468
1739974932.14,3,DATA,SOFT2,2074,2592
1739974932.18,2,DATA,SOFT2,2120,2584
1739974932.59,1,DATA,SOFT2,2554,2468
1739974932.64,3,DATA,SOFT2,2574,2592
1739974932.68,2,DATA,SOFT2,2620,2583
1739974932.99,0,BSYS,26666868,INFO,disable SM bus
1739974932.99,0,BSYS,26666869,INFO,next ss et 1739974988
1739974940.00,0,BSYS,26673874,INFO,etmark 1739974940
1739974950.01,0,BSYS,26683884,INFO,etmark 1739974950
1739974959.98,0,BSYS,26693878,INFO,etmark 1739974960
1739974970.01,0,BSYS,26703884,INFO,etmark 1739974970
1739974980.00,0,BSYS,26713886,INFO,etmark 1739974980
1739974988.00,0,BSYS,26721882,INFO,enable SM bus
1739974988.00,0,BSYS,26721883,INFO,ss until ms 26726883
1739974990.00,0,BSYS,26723889,INFO,etmark 1739974990
1739974990.60,3,DATA,SOFT2,529,2592
1739974990.63,1,DATA,SOFT2,597,2468
1739974990.70,2,DATA,SOFT2,639,2584
1739974991.10,3,DATA,SOFT2,1029,2592
1739974991.13,1,DATA,SOFT2,1097,2468
1739974991.20,2,DATA,SOFT2,1139,2584
1739974991.60,3,DATA,SOFT2,1529,2592
1739974991.63,1,DATA,SOFT2,1597,2468
1739974991.70,2,DATA,SOFT2,1639,2584
1739974992.10,3,DATA,SOFT2,2029,2592
1739974992.13,1,DATA,SOFT2,2097,2468
1739974992.20,2,DATA,SOFT2,2139,2584
1739974992.60,3,DATA,SOFT2,2529,2592
1739974992.63,1,DATA,SOFT2,2597,2468
1739974992.70,2,DATA,SOFT2,2639,2584
1739974992.99,0,BSYS,26726883,INFO,disable SM bus
1739974992.99,0,BSYS,26726884,INFO,next ss et 1739975048
1739975000.00,0,BSYS,26733889,INFO,etmark 1739975000
1739975010.00,0,BSYS,26743891,INFO,etmark 1739975010
1739975020.00,0,BSYS,26753890,INFO,etmark 1739975020
1739975030.01,0,BSYS,26763899,INFO,etmark 1739975030
1739975039.99,0,BSYS,26773898,INFO,etmark 1739975040
1739975048.00,0,BSYS,26781891,INFO,enable SM bus
1739975048.00,0,BSYS,26781892,INFO,ss until ms 26786892
1739975050.00,0,BSYS,26783896,INFO,etmark 1739975050
1739975050.61,1,DATA,SOFT2,570,2468
1739975050.72,3,DATA,SOFT2,533,2592
1739975050.74,2,DATA,SOFT2,539,2584
1739975051.11,1,DATA,SOFT2,1070,2468
1739975051.22,3,DATA,SOFT2,1033,2592
1739975051.24,2,DATA,SOFT2,1039,2584
1739975051.61,1,DATA,SOFT2,1570,2468
1739975051.72,3,DATA,SOFT2,1533,2592
1739975051.74,2,DATA,SOFT2,1539,2584
1739975052.11,1,DATA,SOFT2,2070,2468
1739975052.22,3,DATA,SOFT2,2033,2592
1739975052.24,2,DATA,SOFT2,2039,2584
1739975052.61,1,DATA,SOFT2,2570,2469
1739975052.72,3,DATA,SOFT2,2533,2592
1739975052.74,2,DATA,SOFT2,2539,2584
1739975053.00,0,BSYS,26786892,INFO,disable SM bus
1739975053.00,0,BSYS,26786893,INFO,next ss et 1739975108
1739975060.00,0,BSYS,26793898,INFO,etmark 1739975060
1739975070.00,0,BSYS,26803900,INFO,etmark 1739975070
1739975080.00,0,BSYS,26813901,INFO,etmark 1739975080
1739975090.00,0,BSYS,26823905,INFO,etmark 1739975090
1739975100.00,0,BSYS,26833904,INFO,etmark 1739975100
1739975108.00,0,BSYS,26841898,INFO,enable SM bus
1739975108.00,0,BSYS,26841899,INFO,ss until ms 26846899
1739975110.01,0,BSYS,26843908,INFO,etmark 1739975110
1739975110.67,1,DATA,SOFT2,634,2468
1739975110.70,3,DATA,SOFT2,609,2592
1739975110.72,2,DATA,SOFT2,663,2584
1739975111.17,1,DATA,SOFT2,1134,2468
1739975111.20,3,DATA,SOFT2,1109,2592
1739975111.22,2,DATA,SOFT2,1163,2584
1739975111.67,1,DATA,SOFT2,1634,2468
1739975111.70,3,DATA,SOFT2,1609,2592
1739975111.72,2,DATA,SOFT2,1663,2584
1739975112.17,1,DATA,SOFT2,2134,2468
1739975112.20,3,DATA,SOFT2,2109,2592
1739975112.22,2,DATA,SOFT2,2163,2584
1739975112.67,1,DATA,SOFT2,2634,2469
1739975112.70,3,DATA,SOFT2,2609,2592
1739975112.72,2,DATA,SOFT2,2663,2584
1739975112.99,0,BSYS,26846899,INFO,disable SM bus
1739975112.99,0,BSYS,26846900,INFO,next ss et 1739975168
1739975120.00,0,BSYS,26853909,INFO,etmark 1739975120
1739975130.00,0,BSYS,26863912,INFO,etmark 1739975130
1739975140.00,0,BSYS,26873911,INFO,etmark 1739975140
1739975150.01,0,BSYS,26883917,INFO,etmark 1739975150
1739975159.99,0,BSYS,26893916,INFO,etmark 1739975160
1739975168.00,0,BSYS,26901911,INFO,enable SM bus
1739975168.00,0,BSYS,26901912,INFO,ss until ms 26906912
1739975170.01,0,BSYS,26903923,INFO,etmark 1739975170
1739975170.61,1,DATA,SOFT2,583,2468
1739975170.68,3,DATA,SOFT2,615,2593
1739975170.76,2,DATA,SOFT2,625,2584
1739975171.11,1,DATA,SOFT2,1083,2469
1739975171.18,3,DATA,SOFT2,1115,2592
1739975171.26,2,DATA,SOFT2,1125,2584
1739975171.61,1,DATA,SOFT2,1583,2469
1739975171.68,3,DATA,SOFT2,1615,2592
1739975171.76,2,DATA,SOFT2,1625,2585
1739975172.11,1,DATA,SOFT2,2083,2469
1739975172.18,3,DATA,SOFT2,2115,2593
1739975172.26,2,DATA,SOFT2,2125,2584
1739975172.61,1,DATA,SOFT2,2583,2468
1739975172.68,3,DATA,SOFT2,2615,2593
1739975172.76,2,DATA,SOFT2,2625,2585
1739975172.99,0,BSYS,26906912,INFO,disable SM bus
1739975172.99,0,BSYS,26906913,INFO,next ss et 1739975228
1739975179.99,0,BSYS,26913922,INFO,etmark 1739975180
1739975190.00,0,BSYS,26923923,INFO,etmark 1739975190
1739975200.00,0,BSYS,26933924,INFO,etmark 1739975200
1739975210.01,0,BSYS,26943931,INFO,etmark 1739975210
1739975219.99,0,BSYS,26953928,INFO,etmark 1739975220
1739975228.00,0,BSYS,26961922,INFO,enable SM bus
1739975228.00,0,BSYS,26961923,INFO,ss until ms 26966923
1739975230.01,0,BSYS,26963936,INFO,etmark 1739975230
1739975230.58,2,DATA,SOFT2,525,2585
1739975230.66,1,DATA,SOFT2,631,2469
1739975230.70,3,DATA,SOFT2,604,2593
1739975231.08,2,DATA,SOFT2,1025,2585
1739975231.16,1,DATA,SOFT2,1131,2469
1739975231.20,3,DATA,SOFT2,1104,2593
1739975231.58,2,DATA,SOFT2,1525,2584
1739975231.66,1,DATA,SOFT2,1631,2469
1739975231.70,3,DATA,SOFT2,1604,2593
1739975232.08,2,DATA,SOFT2,2025,2584
1739975232.16,1,DATA,SOFT2,2131,2469
1739975232.20,3,DATA,SOFT2,2104,2593
1739975232.58,2,DATA,SOFT2,2525,2584
1739975232.66,1,DATA,SOFT2,2631,2469
1739975232.70,3,DATA,SOFT2,2604,2593
1739975232.98,0,BSYS,26966923,INFO,disable SM bus
1739975232.98,0,BSYS,26966924,INFO,next ss et 1739975288
1739975240.00,0,BSYS,26973938,INFO,etmark 1739975240
1739975250.00,0,BSYS,26983939,INFO,etmark 1739975250
1739975260.00,0,BSYS,26993936,INFO,etmark 1739975260
1739975270.01,0,BSYS,27003941,INFO,etmark 1739975270
1739975280.00,0,BSYS,27013940,INFO,etmark 1739975280
1739975288.00,0,BSYS,27021935,INFO,enable SM bus
1739975288.00,0,BSYS,27021936,INFO,ss until ms 27026936
1739975290.00,0,BSYS,27023942,INFO,etmark 1739975290
1739975290.63,1,DATA,SOFT2,589,2469
1739975290.70,2,DATA,SOFT2,634,2585
1739975290.73,3,DATA,SOFT2,638,2593
1739975291.13,1,DATA,SOFT2,1089,2469
1739975291.20,2,DATA,SOFT2,1134,2585
1739975291.23,3,DATA,SOFT2,1138,2593
1739975291.62,1,DATA,SOFT2,1589,2469
1739975291.70,2,DATA,SOFT2,1634,2585
1739975291.73,3,DATA,SOFT2,1638,2593
1739975292.12,1,DATA,SOFT2,2089,2470
1739975292.20,2,DATA,SOFT2,2134,2585
1739975292.23,3,DATA,SOFT2,2138,2593
1739975292.62,1,DATA,SOFT2,2589,2469
1739975292.70,2,DATA,SOFT2,2634,2585
1739975292.73,3,DATA,SOFT2,2638,2594
1739975292.99,0,BSYS,27026936,INFO,disable SM bus
1739975292.99,0,BSYS,27026937,INFO,next ss et 1739975348
1739975300.01,0,BSYS,27033949,INFO,etmark 1739975300
1739975309.99,0,BSYS,27043950,INFO,etmark 1739975310
1739975320.00,0,BSYS,27053950,INFO,etmark 1739975320
1739975330.00,0,BSYS,27063955,INFO,etmark 1739975330
1739975339.99,0,BSYS,27073953,INFO,etmark 1739975340
1739975348.00,0,BSYS,27081946,INFO,enable SM bus
1739975348.00,0,BSYS,27081947,INFO,ss until ms 27086947
1739975350.01,0,BSYS,27083956,INFO,etmark 1739975350
1739975350.55,1,DATA,SOFT2,518,2470
1739975350.64,2,DATA,SOFT2,577,2585
1739975350.67,3,DATA,SOFT2,590,2593
1739975351.05,1,DATA,SOFT2,1018,2471
1739975351.14,2,DATA,SOFT2,1077,2585
1739975351.17,3,DATA,SOFT2,1090,2594
1739975351.55,1,DATA,SOFT2,1518,2471
1739975351.64,2,DATA,SOFT2,1577,2585
1739975351.67,3,DATA,SOFT2,1590,2594
1739975352.05,1,DATA,SOFT2,2018,2471
1739975352.14,2,DATA,SOFT2,2077,2585
1739975352.17,3,DATA,SOFT2,2090,2594
1739975352.55,1,DATA,SOFT2,2518,2470
1739975352.64,2,DATA,SOFT2,2577,2585
1739975352.73,3,DATA,SOFT2,2590,2594
1739975352.99,0,BSYS,27086947,INFO,disable SM bus
1739975352.99,0,BSYS,27086948,INFO,next ss et 1739975408
1739975360.00,0,BSYS,27093956,INFO,etmark 1739975360
1739975370.00,0,BSYS,27103957,INFO,etmark 1739975370
1739975380.00,0,BSYS,27113956,INFO,etmark 1739975380
